brand,model,battery,year,height,width,weight,sim,numofsim,simtype,displaysize,displayresolution,os,chipset,cpu,gpu,memoryslot,maxextmemory,RAM,cam1MP,cam1video,cam2MP,cam2video,ir,radio,usb,nfc,fingerprint,price,basemark,loudspeaker,audioquality,endurance
Acer,Liquid Gallant Duo,1500,2012,129,65.9,145,Dual SIM (Mini-SIM),no data,no data,4.3,540 x 960,Android 4.0.3 (Ice Cream Sandwich),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)",no data,4,5,no data,no data,no data,no data,,microUSB 2.0,No,No,140,no data,no data,no data,no data
Acer,Liquid Glow E330,1300,2012,117,58.5,125,Mini-SIM,no data,no data,3.7,480 x 800,Android 4.0 (Ice Cream Sandwich),Qualcomm MSM7227A Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,"microSD, up to 32 GB (dedicated slot)",no data,1,5,no data,no data,no data,no data,,microUSB 2.0,Yes,No,120,no data,no data,no data,no data
Acer,CloudMobile S500,1460,2012,127,65.8,no data,Micro-SIM,no data,no data,4.3,720 x 1280,Android 4.0 (Ice Cream Sandwich),Qualcomm MSM8260A Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"microSD, up to 32 GB (dedicated slot)",no data,8,8,1080,no data,no data,no data,,microUSB 2.0,Yes,No,220,no data,59,-81.6,30
Acer,Iconia Tab A210,3260,2012,259.1,175.3,685,No,no data,no data,10.1,800 x 1280,"Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)",Nvidia Tegra 3,Quad-core 1.2 GHz,ULP GeForce,"microSD, up to 32 GB (dedicated slot)",no data,Aug\16,2,no data,no data,no data,no data,,"microUSB 2.0, USB 2.0, USB Host",No,No,260,no data,no data,no data,no data
Acer,Iconia Tab A200,3260,2012,260,175,700,No,no data,no data,10.1,800 x 1280,"Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)",no data,Aug\16,2,no data,no data,no data,no data,,"microUSB 2.0, USB 2.0, USB Host",No,No,200,no data,no data,no data,no data
Acer,Iconia Tab A701,9800,2012,259.8,175,667,Mini-SIM,no data,no data,10.1,1920 x 1200,Android 4.0 (Ice Cream Sandwich),Nvidia Tegra 3,Quad-core 1.3 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)",no data,16/32/64,5,720,no data,no data,no data,,"microUSB 2.0, USB 2.0",No,No,380,no data,no data,no data,no data
Acer,Iconia Tab A700,9800,2012,259,175,665,No,no data,no data,10.1,1920 x 1200,Android 4.0 (Ice Cream Sandwich),Nvidia Tegra 3,Quad-core 1.3 GHz,ULP GeForce,"microSD, up to 32 GB (dedicated slot)",no data,16/32/64,5,720,no data,no data,no data,,"microUSB 2.0, USB 2.0",No,No,230,no data,no data,no data,no data
Acer,Iconia Tab A511,9800,2012,260,175,777,Mini-SIM,no data,no data,10.1,1280 x 800,Android 4.0 (Ice Cream Sandwich),Nvidia Tegra 3,Quad-core 1.3 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)",no data,16/32,5,720,1,no data,no data,,microUSB 2.0,No,No,250,no data,no data,no data,no data
Acer,Iconia Tab A510,9800,2012,259.1,175.3,680,No,no data,no data,10.1,1280 x 800,Android 4.0 (Ice Cream Sandwich),Nvidia Tegra 3,Quad-core 1.3 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)",no data,16/32,5,720,1,no data,no data,,microUSB 2.0,No,No,230,no data,no data,no data,no data
Acer,Allegro,1300,2011,116,59,126,Mini-SIM,no data,no data,3.6,480 x 800,Microsoft Windows Phone 7.5 Mango,Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,No,no data,8,5,no data,no data,no data,no data,,microUSB 2.0,No,No,140,no data,no data,no data,no data
Acer,Liquid Express E320,no data,2011,115,60.8,138,Mini-SIM,no data,no data,3.5,320 x 480,Android 2.3 (Gingerbread),Qualcomm MSM7227T-1 Snapdragon S1,800MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included",no data,"512 MB RAM, 512 MB</td",5,no data,no data,no data,no data,,microUSB 2.0,Yes,No,90,no data,no data,no data,no data
Acer,Iconia Tab A501,3260,2011,260,177,777,Mini-SIM,no data,no data,10.1,800 x 1280,"Android 3.0 (Honeycomb), upgradable to 3.2 (Honeycomb)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)",no data,16/32/64,5,no data,2,no data,no data,,"microUSB 2.0, USB 2.0",No,No,490,no data,no data,no data,no data
Acer,Iconia Smart,1500,2011,141.7,64.5,185,Mini-SIM,no data,no data,4.8,480 x 1024,Android 2.3 (Gingerbread),Qualcomm MSM8255-1 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot)",no data,8,8,720,2,no data,no data,,microUSB 2.0,No,No,220,no data,no data,no data,no data
Acer,Iconia Tab A500,3260,2011,260,177,730,No,no data,no data,10.1,800 x 1280,"Android 3.0, upgradable to 4.0 (Ice Cream Sandwich)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)",no data,16/32,5,no data,2,no data,no data,,"microUSB 2.0, USB 2.0",No,No,200,no data,no data,no data,no data
Acer,Iconia Tab A101,1530,2011,195,117,470,Mini-SIM,no data,no data,7,600 x 1024,Android 3.2 (Honeycomb),Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)",no data,Aug\16,5,720,2,no data,no data,,microUSB 2.0,No,No,260,no data,no data,no data,no data
Acer,Iconia Tab A100,1530,2011,195,117,450,No,no data,no data,7,600 x 1024,"Android 3.0, upgradable to 4.0 (Ice Cream Sandwich)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)",no data,Aug\16,5,720,2,no data,no data,,microUSB 2.0,No,No,100,no data,no data,no data,no data
Acer,Liquid mini E310,1300,2011,110.4,57.5,108,Mini-SIM,no data,no data,3.2,320 x 480,"Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)",Qualcomm MSM7227-1 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included",no data,"512 MB RAM, 512 MB</td",5,480,no data,no data,no data,,microUSB 2.0,No,No,120,no data,no data,no data,no data
Acer,beTouch E210,1300,2011,116,63,109,Mini-SIM,no data,no data,2.6,320 x 240,Android 2.2 (Froyo),Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot)",no data,"256 MB RAM, 512 MB</td",no data,no data,no data,no data,no data,,microUSB 2.0,No,No,150,no data,no data,no data,no data
Acer,beTouch E140,1300,2010,104.5,55.8,95,Mini-SIM,no data,no data,2.8,240 x 320,Android 2.2 (Froyo),Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot)",no data,"256 MB RAM, 512 MB</td",no data,no data,no data,no data,no data,,microUSB 2.0,No,No,110,no data,no data,no data,no data
Acer,beTouch T500,1500,2010,118.5,58,130,Mini-SIM,no data,no data,3.2,320 x 480,Android-based OPhone 1.5,no data,no data,no data,"microSD, up to 32 GB (dedicated slot)",no data,"256 MB RAM, 512 MB</td",no data,no data,no data,no data,no data,,microUSB 2.0,No,No,70,no data,no data,no data,no data
Acer,Liquid mt,1500,2010,115,63,135,Mini-SIM,no data,no data,3.6,480 x 800,Android 2.2 (Froyo),Qualcomm MSM7230,800 MHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot)",no data,"512 MB RAM, 512 MB</td",5,720,no data,no data,no data,,microUSB 2.0,No,No,70,no data,no data,no data,no data
Acer,beTouch E130,1500,2010,115,62.5,109,Mini-SIM,no data,no data,2.6,320 x 240,Android 1.6 (Donut),ST Ericsson PNX6715,416 MHz,no data,"microSD, up to 32 GB (dedicated slot)",no data,"256 MB RAM, 512 MB</td",no data,no data,no data,no data,no data,,microUSB 2.0,No,No,90,no data,no data,no data,no data
Acer,beTouch E120,1500,2010,104.5,54,105,Mini-SIM,no data,no data,2.8,240 x 320,Android 1.6 (Donut),no data,"ST Ericsson PNX6715, 416 MHz",no data,"microSD, up to 32 GB (dedicated slot)",no data,"256 MB RAM, 512 MB</td",no data,no data,no data,no data,no data,,microUSB 2.0,No,No,70,no data,no data,no data,no data
Acer,Stream,1400,2010,119.5,63,140,Mini-SIM,no data,no data,3.7,480 x 800,Android 2.1 (Eclair),Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot), 8 GB included",no data,2,5,720,no data,no data,no data,,microUSB 2.0,No,No,130,no data,63,no data,no data
Acer,Liquid E,1350,2010,115,62.5,135,Mini-SIM,no data,no data,3.5,480 x 800,"Android 2.1 (Eclair), upgradable to Android 2.2 (Froyo)",Qualcomm QSD8250 Snapdragon S1,768 MHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot)",no data,"512 MB RAM, 512 MB</td",5,480,no data,no data,no data,,miniUSB,No,No,90,no data,no data,no data,no data
Acer,neoTouch P400,1090,2010,115,59.3,125,Mini-SIM,no data,no data,3.2,320 x 480,Microsoft Windows Mobile 6.5.3 Professional,Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,microSD (dedicated slot),no data,"256 MB RAM, 512 MB ROM</td",no data,no data,no data,no data,no data,,2,No,No,100,no data,no data,no data,no data
Acer,beTouch E400,1090,2010,115,59.3,125,Mini-SIM,no data,no data,3.2,320 x 480,Android 2.1 (Eclair),Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,microSD (dedicated slot),no data,"256 MB RAM, 512 MB</td",no data,no data,no data,no data,no data,,2,No,No,80,no data,no data,no data,no data
Acer,neoTouch P300,970,2010,110,55,no data,Mini-SIM,no data,no data,3.2,240 x 400,Microsoft Windows Mobile 6.5.3,Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,microSD (dedicated slot),no data,"256 MB RAM, 512 MB ROM</td",no data,no data,no data,no data,no data,,2,No,No,80,no data,no data,no data,no data
Acer,beTouch E110,1500,2010,103.5,54,105,Mini-SIM,no data,no data,2.8,240 x 320,Android 1.5 (Cupcake),no data,ST Ericsson PNX6715 416MHz,no data,microSD (dedicated slot),no data,"256 MB RAM, 256 MB</td",no data,no data,no data,no data,no data,,2,No,No,70,no data,no data,no data,no data
Acer,Liquid,1350,2009,115,62.5,135,Mini-SIM,no data,no data,3.5,480 x 800,Android 1.6 (Donut),Qualcomm QSD8250 Snapdragon S1,768 MHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot)",no data,"256 MB RAM, 512 MB</td",5,480,no data,no data,no data,,miniUSB,No,No,90,no data,72,-82.3,no data
Acer,neoTouch,1350,2009,118.6,63,130,Mini-SIM,no data,no data,3.8,480 x 800,Microsoft Windows Mobile 6.5 Professional,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot)",no data,"256 MB RAM, 512 MB ROM</td",5,480,no data,no data,no data,,miniUSB,No,No,210,no data,58,-84.1,no data
Acer,beTouch E200,1140,2009,110,53.5,146,Mini-SIM,no data,no data,3,240 x 400,Microsoft Windows Mobile 6.5 Professional,Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,microSD (dedicated slot),no data,"256 MB RAM, 512 MB ROM</td",no data,no data,no data,no data,no data,,miniUSB,No,No,190,no data,no data,no data,no data
Acer,beTouch E100,1140,2009,113,56,118,Mini-SIM,no data,no data,3.2,240 x 400,Microsoft Windows Mobile 6.5 Professional,Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,microSD (dedicated slot),no data,"256 MB RAM, 512 MB ROM</td",2,320,no data,no data,no data,,miniUSB,No,No,180,no data,no data,no data,no data
Acer,beTouch E101,1140,2009,113,56,118,Mini-SIM,no data,no data,3.2,240 x 400,Microsoft Windows Mobile 6.5 Professional,Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,microSD (dedicated slot),no data,"256 MB RAM, 512 MB ROM</td",2,no data,no data,no data,no data,,miniUSB,No,No,170,no data,no data,no data,no data
Acer,DX650,1260,2009,109.6,59,133,Mini-SIM,no data,no data,2.8,240 x 320,Microsoft Windows Mobile 6.1 Professional,no data,Samsung S3C 6410 533 MHz,no data,microSD (dedicated slot),no data,no data,2,no data,no data,no data,no data,,miniUSB,No,No,150,no data,no data,no data,no data
Acer,M900,1530,2009,119,62,188,Mini-SIM,no data,no data,3.8,480 x 800,Microsoft Windows Mobile 6.1 Professional,no data,533 MHz Samsung S3C 6410,no data,microSD (dedicated slot),no data,no data,5,no data,no data,no data,no data,,miniUSB,No,Yes,250,no data,no data,no data,no data
Acer,F900,1530,2009,117.5,63.5,150,Mini-SIM,no data,no data,3.8,480 x 800,Microsoft Windows Mobile 6.1 Professional,no data,533 MHz Samsung S3C 6410,no data,microSD (dedicated slot),no data,"128 MB RAM, 256 MB ROM</td",no data,480,no data,no data,no data,,miniUSB 2.0,No,No,210,no data,no data,no data,no data
Acer,X960,1530,2009,106.4,59,131.5,Mini-SIM,no data,no data,2.8,480 x 640,Microsoft Windows Mobile 6.1 Professional,no data,533 MHz Samsung S3C 6410,no data,"microSD, up to 8 GB (dedicated slot)",no data,"128 MB RAM, 256 MB ROM</td",no data,no data,no data,no data,no data,,miniUSB,No,No,270,no data,no data,no data,no data
Acer,DX900,1530,2009,106,60.5,147,Dual SIM (Mini-SIM),no data,no data,2.8,480 x 640,Microsoft Windows Mobile 6.1 Professional,no data,533 MHz Samsung S3C 6410,no data,microSD (dedicated slot),no data,"128 MB RAM, 256 MB ROM</td",no data,no data,no data,no data,no data,,miniUSB,No,No,90,no data,no data,no data,no data
alcatel,3T 10,4080,2019,260,156.6,440,Nano-SIM,no data,no data,10,800 x 1280,Android 8.1 (Oreo),no data,no data,no data,"microSD, up to 128 GB (dedicated slot)",no data,16,2,720,2,720,no data,,microUSB 2.0,No,No,no data,no data,no data,no data,no data
alcatel,3L,3500,2019,151.1,69.7,145,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.94,720 x 1560,Android 8.1 (Oreo),Qualcomm SDM429 Snapdragon 429,Quad-core 1.8 GHz Cortex-A53,Adreno 504,"microSD, up to 128 GB (uses shared SIM slot)",no data,16,13,1080,8,720,no data,,microUSB 2.0,Yes,Yes,no data,no data,no data,no data,no data
alcatel,3 (2019),3500,2019,151.1,69.7,145,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.94,720 x 1560,Android 8.1 (Oreo),Qualcomm SDM439 Snapdragon 439 (12 nm),Octa-core (2x2.0 GHz Cortex-A53 & 6x1.45 GHz Cortex A53),Adreno 505,"microSD, up to 128 GB (uses shared SIM slot)",no data,32,13,1080,8,720,no data,,microUSB 2.0,Yes,Yes,no data,no data,no data,no data,no data
alcatel,1s,3060,2019,147.8,70.7,146,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.5,720 x 1440,Android 9.0 (Pie),Unisoc SC9863A,Octa-core 1.6 GHz Cortex-A55,no data,"microSD, up to 128 GB (uses shared SIM slot)",no data,32,13,1080,5,720,no data,,microUSB 2.0,No,Yes,no data,no data,no data,no data,no data
alcatel,1x (2019),3000,2019,146.4,68.8,130,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.5,720 x 1440,Android 8.1 (Oreo),Mediatek MT6739 (28 nm),Quad-core 1.5 GHz Cortex-A53,PowerVR GE8100,"microSD, up to 128 GB",no data,16,13,1080,5,no data,no data,,microUSB 2.0,Yes,Yes,120,no data,no data,no data,no data
alcatel,1c (2019),2460,2019,136.6,65.3,148,Single SIM (Nano-SIM),no data,no data,5,480 x 960, Android 8.1 Oreo (Go edition),Spreadtrum SC7731E,Quad-core 1.3 GHz Cortex-A53,no data,"microSD, up to 32 GB",no data,8,5,720,2,720,no data,,microUSB 2.0,No,No,70,no data,no data,no data,no data
alcatel,Tetra,2050,2018,142.5,71.9,150,Nano-SIM,no data,no data,5,480 x 854,Android 8.1 (Oreo),Mediatek MT6739WM (28 nm),Quad-core 1.1 GHz Cortex-A53,PowerVR GE8100,"microSD, up to 128 GB",no data,16,5,720,2,720,no data,,microUSB 2.0,No,No,50,no data,no data,no data,no data
alcatel,7,4000,2018,162.1,75,175,Nano-SIM,no data,no data,6,1080 x 2180,Android 8.1 (Oreo),Mediatek MT6763T Helio P23 (16 nm),Octa-core 2.5 GHz Cortex-A53,Mali-G71 MP2,"microSD, up to 128 GB",no data,32,12,1080,8,1080,,,"2.0, Type-C 1.0 reversible connector",No,Yes,180,no data,no data,no data,no data
alcatel,5v,4000,2018,153.7,74.5,158,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",no data,no data,6.2,720 x 1500,Android 8.1 (Oreo),Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,PowerVR GE8320,"microSD, up to 128 GB",no data,32,12,1080,8,720,no data,,microUSB 2.0,Yes,Yes,180,no data,no data,no data,no data
alcatel,5,3000,2018,152.3,71.1,144,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.7,720 x 1440,Android 7.1 (Nougat),Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,"microSD, up to 128 GB",no data,32,12,1080,13,1080,no data,,"2.0, Type-C 1.0 reversible connector",Yes,Yes,230,no data,no data,no data,no data
alcatel,3v,3000,2018,162,76,155,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,6,1080 x 2160,Android 8.0 (Oreo),Mediatek MT8735A,Quad-core 1.45 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 128 GB",no data,16/32,12,1080,5,no data,no data,,microUSB 2.0,Yes,Yes,160,no data,no data,no data,no data
alcatel,3x,3000,2018,153.5,71.6,144,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.7,720 x 1440,Android 7.1 (Nougat),Mediatek MT6739 (28 nm),Quad-core 1.3 GHz Cortex-A53,PowerVR GE8100,"microSD, up to 128 GB",no data,32,no data,1080,no data,no data,no data,,"microUSB 2.0, USB On-The-Go",Yes,Yes,130,no data,no data,no data,no data
alcatel,3,3000,2018,147.1,68.8,145,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.5,720 x 1440,Android 8.0 (Oreo),Mediatek MT6739 (28 nm),Quad-core 1.3 GHz Cortex-A53,PowerVR GE8100,"microSD, up to 128 GB",no data,16,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",Yes,Yes,170,no data,no data,no data,no data
alcatel,1x,2460,2018,147.5,70.6,151,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.3,480 x 960,Android 8.1 (Oreo) - 5059D only; Android 8.1 Oreo (Go edition) - all other models,Mediatek MT6739 (28 nm),Quad-core 1.3 GHz Cortex-A53,PowerVR GE8100,"microSD, up to 32 GB",no data,16,8,1080,5,no data,no data,,microUSB 2.0,Yes,Yes,100,no data,no data,no data,no data
alcatel,3c,3000,2018,161,76,169,Dual SIM (dual stand-by),no data,no data,6,720 x 1440,Android 7.1 (Nougat),Mediatek MT8321 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 128 GB",no data,16,8,1080,5,no data,no data,,microUSB 2.0,No,Yes,130,no data,no data,no data,no data
alcatel,1T 10,4000,2018,255,155,415,No,no data,no data,10.1,1280 x 800,Android 8.1 (Oreo),Mediatek MT8321 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 128 GB",no data,16,2,720,2,no data,no data,,microUSB 2.0,No,No,100,no data,no data,no data,no data
alcatel,1T 7,2580,2018,189.5,111,245,No,no data,no data,7,1024 x 600,Android 8.1 (Oreo),Mediatek MT8321A/D (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 128 GB",no data,8,2,720,no data,no data,no data,,microUSB 2.0,No,No,70,no data,no data,no data,no data
alcatel,Idol 5s,2850,2017,148.6,72,147,Nano-SIM,no data,no data,5.2,1080 x 1920,Android 7.1 (Nougat),Mediatek MT6757 Helio P20 (16 nm),Octa-core (4x2.35 GHz Cortex-A53 & 4x1.65 GHz Cortex-A53),Mali-T880MP2,"microSD, up to 256 GB",no data,32,12,1080,8,no data,no data,,"2.0, Type-C 1.0 reversible connector, USB On-The-Go",No,Yes,140,no data,no data,no data,no data
alcatel,Idol 5,2800,2017,148,73,155,Nano-SIM,no data,no data,5.2,1080 x 1920,Android 7.1 (Nougat),Mediatek MT6753 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP3,"microSD, up to 256 GB",no data,16,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,Yes,120,no data,no data,no data,no data
alcatel,A7 XL,4000,2017,159.6,81.5,175,Single SIM or Dual SIM,no data,no data,6,1080 x 1920,Android 7.1 (Nougat),Mediatek MT6750S (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,"microSD, up to 32 GB",no data,32,12,1080,5,1080,no data,,microUSB 2.0,No,Yes,260,no data,no data,no data,no data
alcatel,A7,4000,2017,152.7,76.5,no data,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,Android 7.0 (Nougat),Mediatek MT6750T (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,"microSD, up to 128 GB",no data,32,16,1080,8,no data,no data,no data,microUSB 2.0,Yes,Yes,190,no data,no data,no data,no data
alcatel,U5 HD,2050,2017,141.8,71.4,129,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 7.0 (Nougat),Mediatek MT6737 (28 nm),Quad-core 1.1 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 128 GB",no data,8,13,1080,8,no data,no data,,microUSB 2.0,No,No,no data,no data,no data,no data,no data
alcatel,Pulsemix,2800,2017,146.1,71.9,no data,Nano-SIM,no data,no data,5.2,720 x 1280,Android 7.0 (Nougat),Mediatek MT6738,Quad-core 1.5 GHz Cortex-A53,Mali-T860MP2,"microSD, up to 128 GB",no data,16,8,1080,2,no data,no data,,Type-C 1.0 reversible connector; magnetic connector,No,No,80,no data,no data,no data,no data
alcatel,Idol 5s (USA),2620,2017,148.6,70.9,148.8,Nano-SIM,no data,no data,5.2,1080 x 1920,Android 7.1 (Nougat),Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,"microSD, up to 256 GB",no data,32,12,1080,8,no data,no data,,"2.0, Type-C 1.0 reversible connector",No,Yes,250,no data,no data,no data,no data
alcatel,Flash (2017),3100,2017,152.6,75.4,155,"Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,Android 6.0 (Marshmallow),Mediatek MT6797 Helio X20 (20 nm),"Deca-core (2x2.3 GHz Cortex-A72, 4x1.9 GHz Cortex-A53, 4x1.4 GHz Cortex-A53)",Mali-T880 MP4,"microSD, up to 256 GB",no data,32,13,2160,8,1080,no data,,"Type-C 1.0 reversible connector, USB On-The-Go",No,Yes,no data,no data,no data,no data,no data
alcatel,U5,2050,2017,140.7,71.8,no data,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,480 x 854,Android 6.0 (Marshmallow),Mediatek MT6737M (28 nm),Quad-core 1.1 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 32 GB",no data,8,5,720,2,no data,no data,,microUSB 2.0,No,No,100,no data,no data,no data,no data
alcatel,A5 LED,2800,2017,146,72.1,no data,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.2,720 x 1280,Android 6.0 (Marshmallow),Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,"microSD, up to 32 GB",no data,32,8,1080,5,no data,no data,,microUSB 2.0,No,Yes,200,no data,no data,no data,no data
alcatel,A3,2460,2017,142,70.5,no data,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 6.0 (Marshmallow),Mediatek MT6737 (28 nm),Quad-core 1.25 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 32 GB",no data,16,13,1080,5,no data,no data,,microUSB 2.0,No,Yes,150,no data,no data,no data,no data
alcatel,A3 XL,3000,2017,165,82.5,no data,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",no data,no data,6,720 x 1280,Android 7.0 (Nougat),Mediatek MT8735B,Quad-core 1.1 GHz Cortex-A7,Mali-T720MP2,"microSD, up to 32 GB (dedicated slot)",no data,Aug\16,8,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,Yes,180,no data,no data,no data,no data
alcatel,Shine Lite,2460,2016,141.5,71.2,156,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 6.0 (Marshmallow),Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 256 GB",no data,16,13,720,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,Yes,200,no data,no data,no data,no data
alcatel,Pixi 4 Plus Power,5000,2016,152,78.3,202,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,720 x 1280,Android OS,no data,no data,no data,"microSD, up to 32 GB (dedicated slot)",no data,8,8,no data,5,no data,no data,,microUSB 2.0,No,No,no data,no data,no data,no data,no data
alcatel,Fierce 4,2500,2016,150.9,77,163.9,Nano-SIM,no data,no data,5.5,720 x 1280,Android 6.0 (Marshmallow),Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz Cortex-A7,Adreno 304,"microSD, up to 256 GB (dedicated slot)",no data,16,8,720,5,no data,no data,,microUSB 2.0,No,No,80,no data,no data,no data,no data
alcatel,X1,2150,2015,145,69.2,140,"Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 5.1 (Lollipop),Qualcomm MSM8929 Snapdragon 415 (28 nm),Octa-core (4x1.4 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,"microSD, up to 256 GB",no data,16,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,200,no data,no data,no data,no data
alcatel,Pixi 4 (5),2000,2016,140.7,72.7,148,Micro-SIM,no data,no data,5,480 x 854,Android 6.0 (Marshmallow),no data,Quad-core 1.3 GHz,no data,"microSD, up to 32 GB (dedicated slot)",no data,8,8,720,5,no data,no data,,microUSB 2.0,No,No,60,no data,no data,no data,no data
